2021-04-28 18:41:20,69.69,Fahrenheit
2021-04-28 18:41:21,69.69,Fahrenheit
2021-04-28 18:41:23,69.69,Fahrenheit
2021-04-28 18:41:25,69.80,Fahrenheit
2021-04-28 18:41:26,69.80,Fahrenheit
2021-04-28 18:41:28,69.91,Fahrenheit
2021-04-28 18:41:30,69.91,Fahrenheit
2021-04-28 18:41:32,70.02,Fahrenheit
2021-04-28 18:41:33,70.02,Fahrenheit
2021-04-28 18:41:35,70.02,Fahrenheit
2021-04-28 18:41:37,70.14,Fahrenheit
2021-04-28 18:41:39,70.14,Fahrenheit
2021-04-28 18:41:40,70.14,Fahrenheit
2021-04-28 18:41:42,70.25,Fahrenheit
2021-04-28 18:41:44,70.25,Fahrenheit
2021-04-28 18:41:46,70.25,Fahrenheit
2021-04-28 18:41:47,70.36,Fahrenheit
2021-04-28 18:41:49,70.36,Fahrenheit
2021-04-28 18:41:51,70.47,Fahrenheit
2021-04-28 18:41:53,70.47,Fahrenheit
2021-04-28 18:41:54,70.47,Fahrenheit
2021-04-28 18:41:56,70.47,Fahrenheit
2021-04-28 18:41:58,70.59,Fahrenheit
2021-04-28 18:42:00,70.59,Fahrenheit
2021-04-28 18:42:01,70.59,Fahrenheit
2021-04-28 18:42:03,70.70,Fahrenheit
2021-04-28 18:42:05,70.70,Fahrenheit
2021-04-28 18:42:07,70.70,Fahrenheit
2021-04-28 18:42:08,70.81,Fahrenheit
2021-04-28 18:42:10,71.04,Fahrenheit
2021-04-28 18:42:12,71.26,Fahrenheit
2021-04-28 18:42:14,69.91,Fahrenheit
2021-04-28 18:42:15,68.56,Fahrenheit
2021-04-28 18:42:17,67.77,Fahrenheit
2021-04-28 18:42:19,67.21,Fahrenheit
2021-04-28 18:42:21,66.87,Fahrenheit
2021-04-28 18:42:22,66.54,Fahrenheit
2021-04-28 18:42:24,66.43,Fahrenheit
2021-04-28 18:42:26,66.31,Fahrenheit
2021-04-28 18:42:28,66.20,Fahrenheit
2021-04-28 18:42:29,66.09,Fahrenheit
2021-04-28 18:42:31,65.97,Fahrenheit
2021-04-28 18:42:33,65.97,Fahrenheit
2021-04-28 18:42:35,65.86,Fahrenheit
2021-04-28 18:42:36,65.86,Fahrenheit
2021-04-28 18:42:38,65.86,Fahrenheit
2021-04-28 18:42:40,65.75,Fahrenheit
2021-04-28 18:42:42,65.75,Fahrenheit
2021-04-28 18:42:43,65.75,Fahrenheit
2021-04-28 18:42:45,65.75,Fahrenheit
2021-04-28 18:42:47,65.75,Fahrenheit
2021-04-28 18:42:49,65.75,Fahrenheit
2021-04-28 18:42:50,65.75,Fahrenheit
2021-04-28 18:42:52,65.75,Fahrenheit
2021-04-28 18:42:54,65.75,Fahrenheit
2021-04-28 18:42:56,65.75,Fahrenheit
2021-04-28 18:42:57,65.75,Fahrenheit
2021-04-28 18:42:59,65.75,Fahrenheit
2021-04-28 18:43:01,65.64,Fahrenheit
2021-04-28 18:43:07,65.75,Fahrenheit
2021-04-28 18:43:26,65.64,Fahrenheit
2021-04-28 18:43:28,65.64,Fahrenheit
2021-04-28 18:43:30,65.75,Fahrenheit
2021-04-28 18:43:32,65.75,Fahrenheit
2021-04-28 18:43:33,65.75,Fahrenheit
2021-04-28 18:43:35,65.75,Fahrenheit
2021-04-28 18:49:27,70.59,Fahrenheit
2021-04-28 18:49:29,70.59,Fahrenheit
2021-04-28 18:49:31,70.70,Fahrenheit
2021-04-28 18:49:32,70.70,Fahrenheit
2021-04-28 18:49:34,70.70,Fahrenheit
2021-04-28 18:49:36,70.70,Fahrenheit
2021-04-28 18:49:38,70.70,Fahrenheit
2021-04-28 18:49:39,70.70,Fahrenheit
2021-04-28 18:49:41,70.81,Fahrenheit
2021-04-28 18:49:43,70.81,Fahrenheit
2021-04-28 18:49:45,70.81,Fahrenheit
2021-04-28 18:49:46,70.81,Fahrenheit
2021-04-28 18:49:48,70.81,Fahrenheit
2021-04-28 18:49:50,70.81,Fahrenheit
2021-04-28 18:49:51,70.81,Fahrenheit
2021-04-28 18:49:53,70.93,Fahrenheit
2021-04-28 18:49:55,70.93,Fahrenheit
2021-04-28 18:49:57,70.93,Fahrenheit
2021-04-28 18:49:58,70.93,Fahrenheit
2021-04-28 18:50:00,70.93,Fahrenheit
2021-04-28 18:50:02,70.93,Fahrenheit
2021-04-28 18:50:04,70.93,Fahrenheit
2021-04-28 18:50:05,70.93,Fahrenheit
2021-04-28 18:50:07,71.04,Fahrenheit
2021-04-28 18:50:09,71.04,Fahrenheit
2021-04-28 18:50:11,71.04,Fahrenheit
2021-04-28 18:50:12,71.04,Fahrenheit
2021-04-28 18:50:14,71.04,Fahrenheit
2021-04-28 18:50:16,71.04,Fahrenheit
2021-04-28 18:50:18,71.15,Fahrenheit
2021-04-28 18:50:19,71.15,Fahrenheit
2021-04-28 18:50:21,71.15,Fahrenheit
2021-04-28 18:50:23,71.15,Fahrenheit
2021-04-28 18:50:25,71.15,Fahrenheit
2021-04-28 18:50:26,71.15,Fahrenheit
2021-04-28 18:50:28,70.36,Fahrenheit
2021-04-28 18:50:30,69.35,Fahrenheit
2021-04-28 18:50:32,68.68,Fahrenheit
2021-04-28 18:50:33,68.22,Fahrenheit
2021-04-28 18:50:35,67.77,Fahrenheit
2021-04-28 18:50:37,67.44,Fahrenheit
2021-04-28 18:50:39,67.55,Fahrenheit
2021-04-28 18:50:40,68.00,Fahrenheit
2021-04-28 18:50:42,68.11,Fahrenheit
2021-04-28 18:50:44,68.11,Fahrenheit
2021-04-28 18:50:46,68.22,Fahrenheit
2021-04-28 18:50:47,68.11,Fahrenheit
2021-04-28 18:50:49,68.22,Fahrenheit
2021-04-28 18:50:51,68.11,Fahrenheit
2021-04-28 18:50:53,68.22,Fahrenheit
2021-04-28 18:50:54,68.22,Fahrenheit
2021-04-28 18:50:56,68.22,Fahrenheit
2021-04-28 18:50:58,68.22,Fahrenheit
2021-04-28 18:51:00,68.22,Fahrenheit
2021-04-28 18:51:01,68.22,Fahrenheit
2021-04-28 18:51:03,68.34,Fahrenheit
2021-04-28 18:51:05,68.34,Fahrenheit
2021-04-28 18:51:07,68.34,Fahrenheit
2021-04-28 18:51:08,68.45,Fahrenheit
2021-04-28 18:51:10,68.45,Fahrenheit
2021-04-28 18:51:12,68.45,Fahrenheit
2021-04-28 18:51:14,68.45,Fahrenheit
2021-04-28 18:51:15,68.56,Fahrenheit
2021-04-28 18:51:17,68.56,Fahrenheit
2021-04-28 18:51:19,68.56,Fahrenheit
2021-04-28 18:51:21,68.56,Fahrenheit
2021-04-28 18:51:22,68.68,Fahrenheit
2021-04-28 18:51:24,68.68,Fahrenheit
2021-04-28 18:51:26,68.68,Fahrenheit
2021-04-28 18:51:28,68.68,Fahrenheit
2021-04-28 18:51:29,68.79,Fahrenheit
2021-04-28 18:51:31,68.79,Fahrenheit
2021-04-28 18:51:33,68.79,Fahrenheit
2021-04-28 18:51:35,68.90,Fahrenheit
2021-04-28 18:51:36,68.90,Fahrenheit
2021-04-28 18:51:38,68.90,Fahrenheit
2021-04-28 18:51:40,69.01,Fahrenheit
2021-04-28 18:51:42,69.01,Fahrenheit
2021-04-28 18:51:43,69.01,Fahrenheit
2021-04-28 18:51:45,69.01,Fahrenheit
2021-04-28 18:51:47,69.12,Fahrenheit
2021-04-28 18:51:49,69.12,Fahrenheit
2021-04-28 18:51:50,69.12,Fahrenheit
2021-04-28 18:51:52,69.24,Fahrenheit
2021-04-28 18:51:54,69.24,Fahrenheit
2021-04-28 18:51:56,69.24,Fahrenheit
2021-04-28 18:51:57,69.24,Fahrenheit
2021-04-28 18:51:59,69.35,Fahrenheit
2021-04-28 18:52:01,69.35,Fahrenheit
2021-04-28 18:52:02,69.35,Fahrenheit
2021-04-28 18:52:04,69.46,Fahrenheit
2021-04-28 18:52:06,69.46,Fahrenheit
2021-04-28 18:52:08,69.46,Fahrenheit
2021-04-28 18:52:09,69.46,Fahrenheit
2021-04-28 18:52:11,69.57,Fahrenheit
2021-04-28 18:52:13,69.57,Fahrenheit
2021-04-28 18:52:15,69.57,Fahrenheit
2021-04-28 18:52:16,69.57,Fahrenheit
2021-04-28 18:52:18,69.69,Fahrenheit
2021-04-28 18:52:20,69.69,Fahrenheit
2021-04-28 18:52:22,69.69,Fahrenheit
2021-04-28 18:52:23,69.69,Fahrenheit
2021-04-28 18:52:25,69.80,Fahrenheit
2021-04-28 18:52:27,69.80,Fahrenheit
2021-04-28 18:52:29,69.80,Fahrenheit
2021-04-28 18:52:30,69.80,Fahrenheit
2021-04-28 18:52:32,69.80,Fahrenheit
2021-04-28 18:52:34,69.91,Fahrenheit
2021-04-28 18:52:36,69.91,Fahrenheit
2021-04-28 18:52:37,69.91,Fahrenheit
2021-04-28 18:52:39,69.91,Fahrenheit
2021-04-28 18:52:41,70.02,Fahrenheit
2021-04-28 18:52:43,70.02,Fahrenheit
2021-04-28 18:52:44,70.02,Fahrenheit
2021-04-28 18:52:46,70.02,Fahrenheit
2021-04-28 18:52:48,70.02,Fahrenheit
2021-04-28 18:52:50,70.14,Fahrenheit
2021-04-28 18:52:51,70.14,Fahrenheit
2021-04-28 18:52:53,70.14,Fahrenheit
2021-04-28 18:52:55,70.14,Fahrenheit
2021-04-28 18:52:57,70.14,Fahrenheit
2021-04-28 18:52:58,70.14,Fahrenheit
2021-04-28 18:53:00,70.25,Fahrenheit
2021-04-28 18:53:02,70.25,Fahrenheit
2021-04-28 18:53:04,70.25,Fahrenheit
2021-04-28 18:53:05,70.25,Fahrenheit
2021-04-28 18:53:07,70.25,Fahrenheit
2021-04-28 18:53:09,70.25,Fahrenheit
2021-04-28 18:53:11,70.36,Fahrenheit
2021-04-28 18:53:12,70.36,Fahrenheit
2021-04-28 18:53:14,70.36,Fahrenheit
2021-04-28 18:53:16,70.36,Fahrenheit
2021-04-28 18:53:18,70.36,Fahrenheit
2021-04-28 18:53:19,70.47,Fahrenheit
2021-04-28 18:53:21,70.47,Fahrenheit
2021-04-28 18:53:23,70.47,Fahrenheit
2021-04-28 18:53:25,70.47,Fahrenheit
2021-04-28 18:53:26,70.47,Fahrenheit
2021-04-28 18:53:28,70.47,Fahrenheit
2021-04-28 18:53:30,70.59,Fahrenheit
2021-04-28 18:53:32,70.59,Fahrenheit
2021-04-28 18:53:33,70.59,Fahrenheit
2021-04-28 18:53:35,70.59,Fahrenheit
2021-04-28 18:53:37,70.59,Fahrenheit
2021-04-28 18:53:39,70.70,Fahrenheit
2021-04-28 18:53:40,70.70,Fahrenheit
2021-04-28 18:53:42,70.70,Fahrenheit
2021-04-28 18:53:44,70.70,Fahrenheit
2021-04-28 18:53:46,70.70,Fahrenheit
2021-04-28 18:53:47,70.70,Fahrenheit
2021-04-28 18:53:49,70.81,Fahrenheit
2021-04-28 18:53:51,70.81,Fahrenheit
2021-04-28 18:53:53,70.81,Fahrenheit
2021-04-28 18:53:54,70.81,Fahrenheit
2021-04-28 18:53:56,70.81,Fahrenheit
2021-04-28 18:53:58,70.81,Fahrenheit
2021-04-28 18:54:00,70.93,Fahrenheit
2021-04-28 18:54:01,70.93,Fahrenheit
2021-04-28 18:54:03,70.93,Fahrenheit
2021-04-28 18:54:05,70.93,Fahrenheit
2021-04-28 18:54:07,70.93,Fahrenheit
2021-04-28 18:54:08,71.04,Fahrenheit
2021-04-28 18:54:10,71.04,Fahrenheit
2021-04-28 18:54:12,71.04,Fahrenheit
2021-04-28 18:54:13,71.04,Fahrenheit
2021-04-28 18:54:15,71.04,Fahrenheit
2021-04-28 18:54:17,71.04,Fahrenheit
2021-04-28 18:54:19,71.15,Fahrenheit
2021-04-28 18:54:20,71.15,Fahrenheit
2021-04-28 18:54:22,71.15,Fahrenheit
2021-04-28 18:54:24,71.15,Fahrenheit
2021-04-28 18:54:26,71.15,Fahrenheit
2021-04-28 18:54:27,71.15,Fahrenheit
2021-04-28 18:54:29,71.15,Fahrenheit
2021-04-28 18:54:31,71.15,Fahrenheit
2021-04-28 18:54:33,71.15,Fahrenheit
2021-04-28 18:54:34,71.26,Fahrenheit
2021-04-28 18:54:36,71.26,Fahrenheit
2021-04-28 18:54:38,71.26,Fahrenheit
2021-04-28 18:54:40,71.26,Fahrenheit
2021-04-28 18:54:41,71.26,Fahrenheit
2021-04-28 18:54:43,71.26,Fahrenheit
2021-04-28 18:54:45,71.26,Fahrenheit
2021-04-28 18:54:47,71.26,Fahrenheit
2021-04-28 18:54:48,71.26,Fahrenheit
2021-04-28 18:54:50,71.26,Fahrenheit
2021-04-28 18:54:51,
